Step,Heads Pruned,Time_AE_sec,Time_Random_sec,Time_AE_Inverse_sec
68,68,0.2557053880009334,0.2803731120075099,0.26923274199361913
69,69,0.2554934310028329,0.279440443002386,0.3499972930003423
70,70,0.2547744339972269,0.2777589219913352,0.26940911600831896
71,71,0.2527559390000533,0.2753047750156838,0.2678990940039512
72,72,0.2491122740029823,0.2772515910037327,0.2661696310096886
73,73,0.24941330801812,0.2739023460017051,0.2672004920023028
74,74,0.2486888219718821,0.2741174139955546,0.2645697630068753
75,75,0.3261559020029381,0.2760159680037759,0.26084789499873295
76,76,0.2503401589929126,0.2721945960074663,0.260825303994352
77,77,0.2470779069990385,0.2697043610096443,0.2604800580011215
78,78,0.2428238359862007,0.270383605005918,0.2628193710115738
79,79,0.2458659620024263,0.2695836530183442,0.2566108840110246
80,80,0.254518353001913,0.267272627010243,0.25307536497712135
81,81,0.248723616998177,0.267313849995844,0.2550044489908032
82,82,0.247034342988627,0.2627222189912572,0.2640764710085932
83,83,0.2480250869994051,0.262392484000884,0.26214592598262243
84,84,0.252711401990382,0.262004744989099,0.26116533600725234
85,85,0.2525368850037921,0.2616921619919594,0.259596682008123
86,86,0.2487221419869456,0.2602679969859309,0.2561170479748398
87,87,0.2469364940188825,0.2585652889974881,0.25362729901098646
88,88,0.247965718008345,0.2596174490172416,0.2539655569999013
89,89,0.2472429619811009,0.251759528007824,0.2483530939789489
90,90,0.2491216710186563,0.2532465810072608,0.25211101400782354
91,91,0.2449655479867942,0.2521856660023331,0.2507186320144683
92,92,0.2457710609887726,0.2489321190223563,0.249363042996265
93,93,0.2451196970068849,0.2505788059788756,0.24797577297431417
94,94,0.2550446259847376,0.2502000480017159,0.24883335997583345
95,95,0.2546936260187067,0.2491113170108292,0.2510401930194348
96,96,0.2476753719965927,0.2488462820183485,0.24453078699298203
97,97,0.2481153639964759,0.2497878650028724,0.24610725700040348
98,98,0.244480964000104,0.2500613140000496,0.24782373101334088
99,99,0.243526648991974,0.2471924489946104,0.24336933001177385
100,100,0.2433701519912574,0.2424769789795391,0.23560279101366177
101,101,0.2373148009937722,0.2394151390180923,0.2400607960007619
102,102,0.2448524859792087,0.2424130360013805,0.23874774001888
103,103,0.2384883409831673,0.243534797016764,0.2362237070046831
104,104,0.2352339130011387,0.2379089309833943,0.23753907202626579
105,105,0.2371646169922314,0.2372637070075143,0.23839977598981932
106,106,0.237309570016805,0.2354006989917252,0.23721681101596914
107,107,0.2356973860005382,0.2328802279953379,0.23425463901367038
108,108,0.230715809011599,0.2358084020088426,0.22947404099977575
109,109,0.2340246230014599,0.2289133849844802,0.23104971600696445
110,110,0.2333903239923529,0.229842846019892,0.2301788030017633
111,111,0.2299005569948349,0.2287700379965827,0.23099500700482167
112,112,0.2272071149782277,0.227664404985262,0.22753131898934953
113,113,0.2282870110066142,0.226078025996685,0.2283025000069756
114,114,0.226308193989098,0.2236500449944287,0.22462024801643565
115,115,0.2209170159767381,0.2255557700118515,0.22438591500394978
116,116,0.2255426989868283,0.2210040119825862,0.2197718589741271
117,117,0.220258173008915,0.2203538510075304,0.22487400600221008
118,118,0.2175071499950718,0.2212992959830444,0.22132260201033205
119,119,0.2163870549993589,0.2186043429828714,0.21706690499559045
120,120,0.2164784759806934,0.2192299719899892,0.21729985199635848
121,121,0.2181118650187272,0.2168466220027767,0.21897158000501804
122,122,0.2196056279935874,0.2160575799935031,0.217964846000541
123,123,0.2136886850057635,0.2142317309917416,0.2139108480187133
124,124,0.2111137770116329,0.212227119016461,0.2124115150072612
125,125,0.2095976799901109,0.2098402630072087,0.21042835398111492
126,126,0.2113104329910129,0.2102046010259073,0.2076936470111832
127,127,0.2082111110212281,0.2101396519865375,0.20667797498754226
128,128,0.207693879987346,0.2087260049884207,0.20225064898841083
129,129,0.2083281579834874,0.2070114350062795,0.20484516600845382
130,130,0.2021692359994631,0.279896637017373,0.20312078500865027
131,131,0.2007792499789502,0.2074426190229132,0.20162859998526983
132,132,0.2005736999853979,0.2032861130137462,0.20123233701451682
133,133,0.201578945008805,0.2007959870097693,0.20331461500609294
134,134,0.2000661890197079,0.2017553269979544,0.1973774080106523
135,135,0.1983254679944366,0.1997616110020317,0.2760246020043269
136,136,0.1991829139878973,0.2006996370037086,0.1983365829801187
137,137,0.1961664920090697,0.1965669519850053,0.1944620029826183
138,138,0.1920014260103926,0.1961291980114765,0.19466249097604305
139,139,0.1937980439979583,0.1942045229952782,0.19035293901106343
140,140,0.1862063419830519,0.1913146659790072,0.19071960198925808
141,141,0.1933020080032292,0.1908801269892137,0.1905665909871459
142,142,0.2759525200235657,0.185514887998579,0.18939759401837364
143,143,0.1844850979978218,0.1878102020127698,0.187445896997815
144,144,0.1854624819825403,0.1843304759822785,0.18785690900404006
