Step,Heads Pruned,Time_AE_sec,Time_Random_sec,Time_AE_Inverse_sec
60,60,5.99380256398581,6.018697562016314,5.947965216997545
61,61,5.964477778994478,5.976553272019373,5.931882223987486
62,62,5.943878377991496,6.047463955008425,5.917790592997335
63,63,5.958751297992421,5.981101772020338,5.906327758013504
64,64,5.930826271011028,5.952862493984867,5.962217933993088
65,65,5.988856498006498,5.943499512010021,5.863008112995885
66,66,5.865752231999068,5.9089152599917725,5.864523320022272
67,67,5.868000522983493,5.879527762008365,5.8484458940220065
68,68,5.85833642599755,5.8893926669843495,5.825428741984069
69,69,5.819544939004118,5.8735222480027005,5.792604206013493
70,70,5.793294814007822,5.834462821978377,5.779751969996141
71,71,5.803989106003428,5.813411272014491,5.744553305994486
72,72,5.781119985011173,5.794287502008956,5.729159795999294
73,73,5.755531392002013,5.850490646000253,5.711635071987985
74,74,5.728981134016067,5.748376144998474,5.770182022009976
75,75,5.804832048015669,5.750782404997153,5.6700930319784675
76,76,5.728146242996445,5.70578100901912,5.664725311973598
77,77,5.719802025996614,5.690509409992956,5.639973223005654
78,78,5.688116001983872,5.672508684016066,5.611756176018389
79,79,5.667698982986622,5.675159948994406,5.598014847986633
80,80,5.642053330986528,5.659427150996635,5.5744035840034485
81,81,5.6229838069994,5.633242748997873,5.575507735018618
82,82,5.62222023398499,5.604045960993972,5.544074806995923
83,83,5.608371136011556,5.661496490996797,5.527565873984713
84,84,5.558330501022283,5.551789407996694,5.512273989006644
85,85,5.634658911003498,5.545490713993786,5.557052926014876
86,86,5.517512752994662,5.519443624012638,5.484459074999904
87,87,5.519891677977284,5.510139474994503,5.446823314996436
88,88,5.506291187979514,5.5234967680007685,5.446948771015741
89,89,5.487053340009879,5.532340832985938,5.4133170770073775
90,90,5.477198979002424,5.501097148982808,5.411370298999827
91,91,5.445992642024066,5.468192753993208,5.40601654999773
92,92,5.429748430004111,5.428494160994887,5.370506178995129
93,93,5.407051090995083,5.500474847009173,5.3425783019920345
94,94,5.384834697004408,5.385805621976033,5.329361798008904
95,95,5.435282731981715,5.364584492985159,5.3751890679995995
96,96,5.342329028993845,5.348087046004366,5.289230220019817
97,97,5.332736568001565,5.361054456996499,5.268595814995933
98,98,5.314566520013614,5.333313876995817,5.244355484988773
99,99,5.289612047985429,5.319799933000468,5.209361071989406
100,100,5.278422811999917,5.297990836988902,5.212821207998786
101,101,5.2611317110131495,5.267034558986779,5.1878940610040445
102,102,5.218482028983999,5.248549647018081,5.194209195993608
103,103,5.202800525992643,5.328593394980999,5.159822931018425
104,104,5.1904024179966655,5.218513698986499,5.156905737007037
105,105,5.198462319007376,5.188879676017677,5.130857684009243
106,106,5.256899237021571,5.17094298399752,5.179301534983097
107,107,5.135654004989192,5.14722025897936,5.076062495994847
108,108,5.10398827897734,5.137596568994923,5.052721331012435
109,109,5.0975668909959495,5.096485660993494,5.043592144997092
110,110,5.0985462949902285,5.088912275008624,5.036868358001811
111,111,5.082697639008984,5.090157551021548,5.025198845018167
112,112,5.051533065998228,5.040260165988002,5.009943083976395
113,113,5.026961224997649,5.018355599982897,4.993555113993352
114,114,5.024266738008009,5.075670813996112,4.983017936989199
115,115,5.002890824020142,4.990697167988401,4.949172094988171
116,116,5.049156267021317,4.974626347015146,5.016078597021988
117,117,4.96612587000709,4.963192562019685,4.9147334229783155
118,118,4.9347093109972775,4.943359686003532,4.8824896220176015
119,119,4.920860359008657,4.911351533024572,4.873060386016732
120,120,4.881077041995013,4.884846484987065,4.841764807992149
121,121,4.867105798010016,4.871891824004706,4.8352889840025455
122,122,4.880222571984632,4.854420365008991,4.829111808008747
123,123,4.835340204008389,4.845800492010312,4.793121132010128
124,124,4.8144339339924045,4.923577276000287,4.778005291998852
125,125,4.818424580997089,4.799206924013561,4.761565432010684
126,126,4.870316449989332,4.778644790989347,4.8191298989986535
127,127,4.776469788979739,4.753680772992084,4.741722887993092
128,128,4.7481790730089415,4.750508665019879,4.705422308004927
129,129,4.70793947999482,4.721243679989129,4.6861252569942735
130,130,4.714643935993081,4.697814453014871,4.669594072998734
131,131,4.692750688991509,4.678795147017809,4.6374519410019275
132,132,4.660813574999338,4.6572702700214,4.62762215200928
133,133,4.647174450015882,4.640354556002421,4.610850137018133
134,134,4.607919837988447,4.704369944985956,4.579423749994021
135,135,4.617417871981161,4.613383626012364,4.561746177001623
136,136,4.672912400012137,4.574193814012688,4.62124361100723
137,137,4.553033153002616,4.557707025000127,4.535833639994962
138,138,4.541974291001679,4.537300945987226,4.532332241011318
139,139,4.526667169004213,4.511577717988985,4.498177460976876
140,140,4.506473276007455,4.500685976003297,4.480884133983636
141,141,4.48464311499265,4.472401459002867,4.454609106993303
142,142,4.456043731013779,4.458852570009185,4.433420321001904
143,143,4.441863056010334,4.431155109981773,4.405744068004424
144,144,4.409313820011448,4.476500383025268,4.400193281006068
