Step,Heads Pruned,Time_AE_sec,Time_Random_sec,Time_AE_Inverse_sec
84,84,5.139216932002455,5.172060885000974,5.133236930007115
85,85,5.1390444110147655,5.144452439999441,5.111670976999449
86,86,5.113646728976164,5.211089079006342,5.085613167000702
87,87,5.106420846015681,5.1472225439792965,5.156524463003734
88,88,5.164849784981925,5.122472157992888,5.056659333000425
89,89,5.064772923011333,5.0972882710048,5.047816808015341
90,90,5.055867282993859,5.070630731992424,5.044943029992282
91,91,5.049215506995097,5.069122825982049,5.01543572198716
92,92,5.012867746991105,5.045955890003825,4.987887735012919
93,93,5.00534709400381,5.02640722002252,4.979334888019366
94,94,4.983691592991818,5.000293532008072,4.9685169990116265
95,95,4.977879712998401,4.993025536008645,4.95078998702229
96,96,4.957932522986084,5.047293901996454,4.941878206998808
97,97,4.935510830982821,4.954125976015348,4.919497560011223
98,98,4.918542489001993,4.946334994980134,4.971918308001477
99,99,4.988834498013603,4.930994891998125,4.892939408018719
100,100,4.909414587018546,4.901762505003717,4.880096266977489
101,101,4.8758035050123,4.887808774015866,4.857324487005826
102,102,4.856286155991256,4.887164179002866,4.8499633070023265
103,103,4.844325151992962,4.868329778022599,4.827153397985967
104,104,4.820796366984723,4.829393695981707,4.803977105009835
105,105,4.813798584975302,4.810008649015799,4.779379927989794
106,106,4.77083829298499,4.797848847025307,4.766274413006613
107,107,4.761919277021661,4.863095773005625,4.755865780985914
108,108,4.7454397050023545,4.770882297976641,4.813997674005805
109,109,4.8210752670129295,4.737829616991803,4.713207863998832
110,110,4.715627713012509,4.727501328015933,4.699094306008192
111,111,4.70630201100721,4.711321551003493,4.685117457003798
112,112,4.671784156002104,4.703598977997899,4.661076827003853
113,113,4.667581459012581,4.679359489993658,4.652924823021749
114,114,4.641132415999891,4.672714040003484,4.642042852006853
115,115,4.627472470019711,4.644345893990248,4.632460859022103
116,116,4.6008290339959785,4.625561362976441,4.611416889005341
117,117,4.585911850997945,4.6181053269829135,4.579992196988314
118,118,4.576820130983833,4.672494401980657,4.572481070004869
119,119,4.576510075014085,4.573951982019935,4.6983600620005745
120,120,4.625776397995651,4.553649164998205,4.544905240996741
121,121,4.523890369018773,4.541553920018487,4.514552770007867
122,122,4.506287190015428,4.514280775998486,4.5158716430014465
123,123,4.5039773659955245,4.49239789400599,4.479451164021157
124,124,4.479191429010825,4.491111167008057,4.467630802013446
125,125,4.453123359009624,4.473672523978166,4.457404817017959
126,126,4.449831428006291,4.452544455009047,4.433533952978905
127,127,4.43025291498634,4.440323462011293,4.403665432007983
128,128,4.398501713003498,4.512357083993265,4.404952754004626
129,129,4.384718707005959,4.407242095010588,4.393737278005574
130,130,4.438570232014172,4.370033423008863,4.4435352139989845
131,131,4.344665119017009,4.359895025001606,4.360427826992236
132,132,4.337735723005608,4.344864932005294,4.326938586018514
133,133,4.330582969007082,4.313307706994237,4.318782572023338
134,134,4.2929612360021565,4.295840261998819,4.30791716100066
135,135,4.329105585988145,4.276992581988452,4.2773251089965925
136,136,4.355398599000182,4.256071645009797,4.249176590004936
137,137,4.258707119006431,4.249432206008351,4.260091904987348
138,138,4.235137615993153,4.230471447022865,4.2398144860053435
139,139,4.20510706899222,4.292041325010359,4.232090236007934
140,140,4.195868045993848,4.19385229999898,4.282161620008992
141,141,4.245822185010184,4.184419609984616,4.170087587990565
142,142,4.142122246994404,4.14911260799272,4.14550511399284
143,143,4.137976015015738,4.138616903015645,4.132855967996875
144,144,4.121333521004999,4.121058985008858,4.115131661994383
