Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
103,103,25.20690084900707,15.90865911799483,23.99139669607393
104,104,25.27777141903061,15.980974704958498,23.89752739807591
105,105,25.04553905397188,15.773468572995625,23.722959664999507
106,106,25.062185827991925,15.850776662002318,23.6435121409595
107,107,24.896130586974323,15.668117091991007,23.62832516303752
108,108,24.922044747974724,15.614275021012872,23.531603353912946
109,109,24.74045991199091,15.675469879992306,23.42758992291056
110,110,24.646155519993044,15.511582894949242,23.36589151492808
111,111,24.572612354997545,15.446072997990996,23.432788813021038
112,112,24.458811013959348,15.477932033012621,23.251202656072564
113,113,24.44083167100325,15.386011393042281,23.088273148052394
114,114,24.27908950508572,15.43220494396519,23.61718355794437
115,115,24.278676226036623,15.25359779689461,22.86730384605471
116,116,24.162404634058475,15.233270860044286,22.86812891496811
117,117,24.16812428401317,15.231293539050967,22.678273890982386
118,118,24.02055926690809,15.10121754789725,22.821353567996997
119,119,23.984982530004345,15.068004688015208,22.57223330799025
120,120,23.76034622103907,15.09909085999243,22.44707994093187
121,121,23.79000507190358,14.945654711918905,22.495773365953937
122,122,23.59428790106904,15.025888805044815,22.50873142608907
123,123,23.54721587302629,14.874347773031332,22.245484894956466
124,124,23.459783547907136,14.829561403021216,22.163248895900324
125,125,23.40186473901849,14.827554791001603,22.109049155958928
126,126,23.365442413953133,14.688659413950518,21.92915002000518
127,127,23.14723872591276,14.6628253509989,21.791226451983675
128,128,23.08105156896636,14.775055381003767,21.811956197954714
129,129,22.929319379036315,14.536886650021188,21.62857837998308
130,130,22.954018929973245,14.5913097190205,21.498126260004938
131,131,22.721769190044142,14.399796182056889,21.49215207109228
132,132,22.70940873399377,14.390530926059,21.33865733910352
133,133,22.55743345397059,14.399911198066548,21.273136770003475
134,134,22.51517473999411,14.301742621930316,21.208390729967505
135,135,22.398048072005626,14.150334534002468,20.931374124018475
136,136,22.325074390042573,14.232520423014648,20.95984791999217
137,137,22.208384942961857,14.080391324008815,20.7562183260452
138,138,22.12010579893831,14.079753638943657,20.640629967092536
139,139,22.06286989001092,13.935063624056056,20.63347767991945
140,140,21.87000483297743,13.878525080974214,20.98606947797816
141,141,21.786273287958466,13.88502659497317,20.57445216109045
142,142,21.566897046053786,13.712112357025035,20.38743359199725
143,143,21.471512930002064,13.718245870084502,20.323528720997277
144,144,21.229417636990547,13.658056346932426,20.24704406305682
Total,All,3984.6126945680007,2491.5959016529378,3764.117445933982
