Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
44,44,7.850810622097924,1.0773697160184383,6.801245113951154
45,45,7.825736550032161,1.070882875006646,6.801164533011615
46,46,7.81171046604868,1.0942949978634715,6.792443159036338
47,47,7.787763290922157,1.0697557181119919,6.776835566037335
48,48,7.781115829944611,1.0838851612061262,6.76205378503073
49,49,7.75737723801285,1.066148211946711,6.779676763922907
50,50,7.747278859955259,1.0787671371363103,6.713226411957294
51,51,7.72839855006896,1.0643124131020159,6.6963069210760295
52,52,7.763995476067066,1.0561200249940157,6.68237776204478
53,53,7.68612338299863,1.051433646120131,6.696722578024492
54,54,7.65557770698797,1.0469803311862051,6.686033747042529
55,55,7.613207848044112,1.066082363948226,6.670346554950811
56,56,7.617765541886911,1.0650000819005072,6.652763043064624
57,57,7.580517092021182,1.0435867018532008,6.644129694090225
58,58,7.570479725021869,1.0458283149637282,6.614722108002752
59,59,7.547504114918411,1.0415414690505713,6.573540037032217
60,60,7.525442818063311,1.0489852798637003,6.557266513002105
61,61,7.558434978942387,1.0446595859248191,6.516768909059465
62,62,7.500666983076371,1.039126530988142,6.536516385967843
63,63,7.475752974045463,1.0370495389215648,6.504473689943552
64,64,7.46751576999668,1.1356615140102804,6.521105547086336
65,65,7.437330362969078,1.0562091190367937,6.512324091978371
66,66,7.410540537093766,1.0392552600242198,6.518979005049914
67,67,7.3835971869993955,1.025661104824394,6.444343858980574
68,68,7.370107776019722,1.0235684551298618,6.457914086990058
69,69,7.420324984006584,1.022728580981493,6.4393967860378325
70,70,7.352164886076935,1.033905572956428,6.442317534005269
71,71,7.324562525027431,1.018636585911736,6.378899164032191
72,72,7.294371814001352,1.0062332400120795,6.362648079986684
73,73,7.285777762997895,1.0075112178456038,6.340972761972807
74,74,7.267320357030258,1.015521191060543,6.325111560989171
75,75,7.238363756914623,0.9929604348726571,6.339300707913935
76,76,7.224202821962535,0.9932568760123104,6.2849035480758175
77,77,7.202631424996071,0.9988261279650033,6.285805356921628
78,78,7.239324380061589,1.0060911949258298,6.241058254032396
79,79,7.166050472995266,0.9798663661349565,6.3645998199936
80,80,7.147355671040714,0.9835142660886049,6.244567243964411
81,81,7.116261383984238,0.9721271910239011,6.228038350003772
82,82,7.1111540999263525,0.9725588920991868,6.220193093060516
83,83,7.088758653961122,0.9695916350465268,6.158274297020398
84,84,7.062021394027397,0.968878114130348,6.12897251395043
85,85,7.038281950051896,0.9834738599602133,6.130491417949088
86,86,7.016838715993799,0.9521553961094469,6.104619928984903
87,87,7.069948959047906,0.9516474301926792,6.094681194983423
88,88,6.9809719800250605,0.9478678689338267,6.043583547929302
89,89,6.9541633140761405,0.9490979651454836,6.006955626071431
90,90,6.94925753492862,0.9520312040112913,5.975783083937131
91,91,6.940670685027726,0.9538768790662289,5.953408220899291
92,92,6.915835047024302,0.9381346730515361,5.945134539040737
93,93,6.915145382052288,0.9287787419743836,5.917094175005332
94,94,6.885490408050828,0.9233438910450786,5.9028446059674025
95,95,6.8622496569296345,0.9512715041637421,5.886801858083345
96,96,6.905816263984889,0.9225979999173433,5.866229342995212
97,97,6.805352336028591,0.9182129688560963,5.846984287025407
98,98,6.803701426018961,0.9109290849883109,5.820863359957002
99,99,6.782964115962386,1.0104142620693892,5.8062303729821
100,100,6.749581697047688,0.9172706450335681,5.787784863030538
101,101,6.746653541922569,0.9209255748428404,5.768575159017928
102,102,6.7149326329818,0.9111864359583706,5.745021965936758
103,103,6.689211991033517,0.9039189459290355,5.725606078049168
104,104,6.731728552957065,0.8943438690621406,5.710324765997939
105,105,6.642115417984314,0.8884466381277889,5.696624919888564
106,106,6.621324263047427,0.8945867319125682,5.67204605601728
107,107,6.610283271991648,0.8934284439310431,5.653664849000052
108,108,6.572479499038309,0.8960542972199619,5.627291804063134
109,109,6.559552882099524,0.8877325640060008,5.604468662058935
110,110,6.539042296004482,0.8798101039137691,5.585883212974295
111,111,6.514925860916264,0.8779651778750122,5.562328053987585
112,112,6.488317445968278,0.880253667011857,5.544196937000379
113,113,6.5276530620176345,0.8778025161009282,5.518821354024112
114,114,6.4536541539710015,0.8627544320188463,5.496659202966839
115,115,6.440617172978818,0.8577251639217138,5.627263791044243
116,116,6.407369812019169,0.859877394977957,5.433630357962102
117,117,6.383975716074929,0.8610454278532416,5.407605780987069
118,118,6.364440992940217,0.851906853960827,5.37513153499458
119,119,6.34297763206996,0.8489960168953985,5.358658066019416
120,120,6.318118170951493,0.838898167014122,5.33708609698806
121,121,6.295185168040916,0.8366572491358966,5.371988624916412
122,122,6.298460296005942,0.8403940699063241,5.301126891979948
123,123,6.195936728967354,0.836992149008438,5.263314047013409
124,124,6.174104948993772,0.827832689974457,5.214249867014587
125,125,6.124663922935724,0.8241423449944705,5.210141779971309
126,126,6.105972202029079,0.8186808531172574,5.154102294938639
127,127,6.077257847995497,0.8201319589279592,5.135566896991804
128,128,6.050902926013805,0.8135130458977073,5.084909176919609
129,129,6.008972635027021,0.8178670578636229,5.071117502055131
130,130,5.9826097410405055,0.8353788000531495,5.024064683006145
131,131,6.0089682379039004,0.8173083050642163,5.013806282076985
132,132,5.91970086703077,0.8081529210321605,4.991178164025769
133,133,5.917561791953631,0.8037220968399197,4.966924399021082
134,134,5.867384517914616,0.7961612199433148,4.9226523250108585
135,135,5.811217093025334,0.8826498959679157,4.881105634965934
136,136,5.7714630629634485,0.8137780390679836,4.8648820030502975
137,137,5.753846909967251,0.7874057989101857,4.843894766992889
138,138,5.700339011964388,0.7820829818956554,4.825675542000681
139,139,5.717313052969985,0.7782703929115087,4.813007339951582
140,140,5.6155417680274695,0.771944047883153,4.787705122027546
141,141,5.584484570892528,0.7805414758622646,4.7426659050397575
142,142,5.555843266076408,0.7942799921147525,4.748040128033608
143,143,5.519064199062996,0.7576528450008482,4.711745101027191
144,144,5.479501640074886,0.7641846518963575,4.676401042030193
Total,All,1043.986801119987,144.06460095802322,902.834183789906
