Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
50,50,21.592468981980346,7.484910516999662,19.54472263494972
51,51,21.626697796047665,7.439681970980018,19.472695759963244
52,52,21.59818189498037,7.388113158987835,19.371534375008196
53,53,21.499404267058708,7.380236663040705,19.31032187002711
54,54,21.340151373995468,7.3718574369559065,19.230473955045454
55,55,21.438478166004643,7.343902194988914,19.179990704054944
56,56,21.39783408504445,7.346182064036839,19.107502019032836
57,57,21.336500171921216,7.402761853998527,19.09130778396502
58,58,21.1009024590021,7.309513631975278,19.1026399260154
59,59,20.91787291096989,7.315870804013684,18.961740636033937
60,60,20.980648010969162,7.251406105002388,18.926204222021624
61,61,20.943298127967864,7.263675624970347,18.911195409018546
62,62,20.84677741804626,7.207142816972919,18.848632880020887
63,63,20.859341381001286,7.13788419298362,18.698270276072435
64,64,20.693121748045087,7.111231178045273,18.731502968003042
65,65,20.65760398597922,7.040930746938102,18.585199308930896
66,66,20.604696662980132,7.101060337037779,18.6592160690343
67,67,20.49673230398912,7.010054831043817,18.659296225989237
68,68,20.539000382996164,7.0051382259698585,18.514288480044343
69,69,20.43696829699911,6.953891095006838,18.462810036027804
70,70,20.296849313075654,6.951536435051821,18.455226004007272
71,71,20.33779705897905,6.9761192629812285,18.300043781055138
72,72,20.184206616017036,7.020933344960213,18.29371464601718
73,73,20.17420928494539,7.027927542920224,18.196211254922673
74,74,20.034712329972535,6.981892974930815,18.131490831030533
75,75,20.026624343008734,7.179391954909079,18.13584990799427
76,76,19.974584023002535,7.063855824992061,18.061667361063883
77,77,19.863371282001026,6.968767763930373,17.971589199034497
78,78,19.9261330870213,6.911644596024416,17.854239654028788
79,79,19.891339811030775,6.906286135083064,18.044843169976957
80,80,19.90024119708687,6.891456981073134,17.739361046929844
81,81,19.79701521305833,6.873436994035728,17.85122136992868
82,82,19.626344372984022,6.847167283063754,17.839123209007084
83,83,19.49142745300196,6.818228677962907,17.787873915978707
84,84,19.356686320039444,6.810306790983304,17.76211392902769
85,85,19.39329012390226,6.9256637539947405,18.18890290800482
86,86,19.33735584502574,6.770828197943047,18.14894947502762
87,87,19.43608975200914,6.790808378951624,17.564812404918484
88,88,19.339565876987763,6.759060183074325,17.43625497096218
89,89,19.339718549977988,6.718595823040232,17.830498108058237
90,90,19.134365931036882,6.733515797997825,17.55643959704321
91,91,19.02674736105837,6.636190131073818,17.241705988999456
92,92,18.910442951950245,6.560755984974094,17.194974056095816
93,93,18.800929770921357,6.633029947988689,17.35249155992642
94,94,18.938802254968323,6.759861436905339,17.469035518937744
95,95,18.774621004005894,6.561161129968241,16.953425843035802
96,96,18.690561959985644,6.559084145002998,16.987036240985617
97,97,18.625524436007254,6.556626921053976,16.74966048297938
98,98,18.555233089020476,6.51226576208137,16.723087089019828
99,99,18.628299726056866,6.4799436669563875,16.64952365902718
100,100,18.445296717924066,6.413507927907631,16.64157731400337
101,101,18.273147819912992,6.444454584969208,16.613107957993634
102,102,18.20307452394627,6.4125175720546395,16.634808460017666
103,103,18.13902031001635,6.462295878911391,16.916911045089364
104,104,18.129640570026822,6.491035587969236,16.66374197602272
105,105,17.994640716002323,6.37390005600173,16.41704912192654
106,106,18.034105279948562,6.388003595988266,16.275314372964203
107,107,17.971959021990187,6.316392673063092,16.457522055949084
108,108,17.89755813300144,6.375043940963224,16.236316049005836
109,109,17.823042558971792,6.275717051001266,16.209185892017558
110,110,17.682666911976412,6.276050118962303,16.37133817304857
111,111,17.717148620984517,6.272957702050917,16.09830737300217
112,112,17.541168748983182,6.217999667976983,16.050934312981553
113,113,17.58034487895202,6.300527028972283,16.01375923107844
114,114,17.52314587600995,6.206701326998882,15.99946884601377
115,115,17.45301030902192,6.166172733064741,16.035703661968
116,116,17.34011849295348,6.10947435698472,15.745147426961921
117,117,17.33758910303004,6.0333761589135975,15.779019778012298
118,118,17.25641184207052,6.001559696975164,15.720483497017995
119,119,17.20570972096175,5.976638584048487,15.529850526945665
120,120,17.09471334097907,5.958442559000105,15.801215232000686
121,121,17.09714087797329,5.925026437966153,15.532151961000636
122,122,17.052729451097548,6.168701221933588,15.374628385994583
123,123,16.874223151011392,5.866447406006046,15.370328936958686
124,124,16.88692210393492,5.838188495952636,15.548999632941559
125,125,16.971369925071485,5.839705202030018,15.117845895932987
126,126,16.7762758230092,5.872377015999518,15.008231150917709
127,127,16.63328782003373,5.89151911099907,14.96848384605255
128,128,16.592689589015208,5.889027739991434,14.911956944968551
129,129,16.479674355010502,5.831356875947677,14.849776695948094
130,130,16.556354198022746,5.846430419012904,14.951261649955995
131,131,16.375383284990676,5.892907361034304,14.595603200956248
132,132,16.37936170399189,5.688935416052118,14.534937929012813
133,133,16.274119477020577,5.660282498924062,14.777466819039546
134,134,16.102384226047434,5.71646733104717,14.532335493946448
135,135,16.14429490698967,5.683267744956538,14.218575357925147
136,136,15.95231706299819,5.644596677040681,14.292835567961447
137,137,15.931871611974202,5.640030837035738,14.06663114100229
138,138,15.8254424049519,5.6188960110303015,14.287349188001826
139,139,15.738986846990883,5.592819739016704,13.872681515989825
140,140,15.631656002951786,5.502878510975279,13.795021356083453
141,141,15.605251226923428,5.509437732980587,13.813968504080549
142,142,15.568230266915634,5.411674608010799,13.662454957026057
143,143,15.492592848953791,5.383564413990825,13.873626464046538
144,144,15.298817845992744,5.401053722016513,13.54140059906058
Total,All,2899.536977346055,1003.6137261070544,2623.447144984035
