Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
101,101,18.390027006011223,6.553386604995467,16.65602092500194
102,102,18.32335798200802,6.523312064004131,16.5683915890113
103,103,18.214911830000347,6.478332084021531,16.500844308990054
104,104,18.16766902297968,6.586585673969239,16.433293034002418
105,105,18.190898745000595,7.2396128450054675,16.418197289982345
106,106,18.005689163983334,6.548445472959429,16.395378118002554
107,107,17.96951490401989,6.497180971025955,16.268859108997276
108,108,17.891537563991733,6.47492540103849,16.213463127001887
109,109,17.809834765997948,6.369081217970233,16.144938437995734
110,110,17.818281430983916,6.3507272219867446,16.099890837009298
111,111,17.640258055005688,6.3372908139717765,16.02746786098578
112,112,17.58701843500603,6.318979581003077,15.942241041979289
113,113,17.545054260001052,6.28804134496022,15.87781959597487
114,114,17.46596836199751,6.357940351997968,15.850046993000433
115,115,17.464662709011463,6.288918450009078,15.76555715801078
116,116,17.324228316982044,6.224481717043091,15.813445934007175
117,117,17.25834524302627,6.2407832280150615,15.65941751698847
118,118,17.177558091003448,6.18441842199536,15.594954920990858
119,119,17.105848481005523,6.170310106012039,15.49223088598228
120,120,17.08386232200428,6.8852373090339825,15.432979883014925
121,121,16.96629420600948,6.131130466004834,15.380959873989925
122,122,16.93470853299368,6.101211161992978,15.317635754996443
123,123,16.850530202995287,6.168101550952997,15.2882919080148
124,124,16.773572328005685,6.045201017986983,15.212961095996434
125,125,16.77907878498081,6.04152399499435,15.122133069002302
126,126,16.65196772798663,5.994898003002163,15.145475563011132
127,127,16.564169482007856,6.049579117971007,14.98245680500986
128,128,16.52919895699597,5.9566951940068975,14.89559274801286
129,129,16.449648181005614,5.9293025939841755,14.864958924998064
130,130,16.44632141297916,5.896584321977571,14.751546589977806
131,131,16.325983324990375,5.877981951984111,14.642861946980702
132,132,16.216001480992418,5.942083943984471,14.530981386982605
133,133,16.128810752998106,6.023138799006119,14.44190100202104
134,134,16.066108787985286,5.8032730119884945,14.356941583013397
135,135,16.086888316000113,5.773816565982997,14.427914107975084
136,136,15.906348898017312,5.734290741966106,14.267960880009923
137,137,15.800659335014643,5.728948698029853,14.19877069100039
138,138,15.73024821098079,5.702856331015937,14.12636133900378
139,139,15.661630118993344,5.721722210000735,14.009257868980058
140,140,15.683592613000656,5.654815462010447,13.957397010002753
141,141,15.520772349991605,5.636333100032061,13.871586256980663
142,142,15.431280136981512,5.678093786002137,13.800049181008944
143,143,15.375205135991564,5.5613446639617905,13.704831693990856
144,144,15.256814246997235,5.975231306976639,13.6232255139912
Total,All,2895.2402516209986,1026.4725151769817,2622.405552078999
