Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
44,44,7.695151983993128,1.0739710000052582,6.724439212004654
45,45,7.702722705987981,1.0723508580122143,6.709621342015453
46,46,7.687719682988245,1.0680717400100548,6.698372364975512
47,47,7.64770904899342,1.0671549279941246,6.676238318992546
48,48,7.6197543290036265,1.0640874720120337,6.661862838984234
49,49,7.589352320006583,1.0529307920078281,6.63989157701144
50,50,7.578411788010271,1.064284073014278,6.622600618022261
51,51,7.554873692017281,1.0574218269903213,6.615253124007722
52,52,7.533122940018075,1.0561909390089568,6.6506772080028895
53,53,7.500909361988306,1.0548572950065136,6.600060519005638
54,54,7.5236243400140665,1.0455078099912498,6.567777850985294
55,55,7.480301958974451,1.0446421980159357,6.545580306003103
56,56,7.4656310270074755,1.037202152016107,6.519522468006471
57,57,7.469224492000649,1.0318979160219897,6.510632796009304
58,58,7.447669521003263,1.0323667490156367,6.486574487003963
59,59,7.4156028919969685,1.033120018983027,6.475700056995265
60,60,7.39022602699697,1.0358312180032954,6.476139612001134
61,61,7.3666674889973365,1.0262378090119455,6.440403706015786
62,62,7.369100593001349,1.0241946289897896,6.456654267007252
63,63,7.3317939229891635,1.0202398380206432,6.45145389001118
64,64,7.323434275022009,1.0189925419981591,6.40189342998201
65,65,7.3090988539916,1.0192086970200762,6.3781236369977705
66,66,7.283519805991091,1.010056008992251,6.38368328899378
67,67,7.257819852005923,1.1008534070278984,6.356749368016608
68,68,7.238188176008407,1.0061257290071808,6.323562712990679
69,69,7.215539089986123,1.0002143349847756,6.301103436999256
70,70,7.262711280985968,1.0232603840122465,6.278919991018483
71,71,7.183274656999856,0.9973247820162214,6.363965380995069
72,72,7.1598563169827685,0.9973053349822294,6.2510706830071285
73,73,7.144116538984235,0.9921422650222667,6.259374182991451
74,74,7.113652133004507,0.9894412819994614,6.459732810995774
75,75,7.095994781993795,1.0019924769876525,6.207330664008623
76,76,7.069251666980563,0.9835994729946833,6.18848687200807
77,77,7.055039982980816,0.9817279260023497,6.175472064991482
78,78,7.074791381979594,0.9799777489970438,6.152630028984277
79,79,7.0224135119933635,0.9743406400084496,6.120491220994154
80,80,7.008023078989936,0.9675739869999234,6.102925393002806
81,81,6.993847056000959,0.971657742979005,6.089221844013082
82,82,6.967935438995482,0.9604504159942735,6.085565743007464
83,83,6.94993721001083,0.9600363970093895,6.130858532997081
84,84,6.925047361000907,0.9637157589895651,6.038758309994591
85,85,6.999818991986103,1.0006864609895274,6.015486532996874
86,86,6.890489759010961,0.9677638860011939,5.995954295998672
87,87,6.86917928600451,1.0133290739904623,5.9771070160204545
88,88,6.847693991003325,0.9667816319852136,5.954618755000411
89,89,6.822113740985515,0.9616623900074046,5.979666989995167
90,90,6.806392463011434,0.9940387259994168,5.935958793008467
91,91,6.786678401986137,0.9486075390013866,5.90803045098437
92,92,6.763310248003108,0.9407695239933673,5.882820277009159
93,93,6.830462346988497,0.9358276129933074,5.898004098009551
94,94,6.74146687600296,0.9323259819939267,5.849108069000067
95,95,6.722302934998879,0.9457030110061169,5.826109461981105
96,96,6.6991066449845675,0.9232702289882582,5.8109048059850466
97,97,6.6755571870016865,0.9130633950117044,5.7895835649978835
98,98,6.660485977015924,0.920377987989923,5.768610160012031
99,99,6.630944703007117,0.910517632990377,5.756825443007983
100,100,6.618729276000522,0.9945345190062653,5.735724633006612
101,101,6.59854094000184,0.909702887001913,5.724059733009199
102,102,6.608735518006142,0.9075821929727681,5.706175520987017
103,103,6.558749953983352,0.9073801150079817,5.693002104002517
104,104,6.534188805992017,0.9010427710018121,5.754866845003562
105,105,6.508693951996975,0.8999929880083073,5.659626516979188
106,106,6.488366556994151,0.937586221989477,5.6360562480113
107,107,6.470861267007422,0.8896046970039606,5.62657980498625
108,108,6.45426325200242,0.8883325240167323,5.600322181999218
109,109,6.509768679010449,0.888928158005001,5.585512097983155
110,110,6.42006555799162,0.8833200369845144,5.567963117995532
111,111,6.366557686997112,0.8760238960094284,5.523341410997091
112,112,6.346670526982052,0.8792531339859124,5.505897177994484
113,113,6.326894670986803,0.8781397920101881,5.570991918997606
114,114,6.302572805987438,0.8693586830049753,5.469952572020702
115,115,6.2790799959911965,0.8614680420141667,5.450237878976623
116,116,6.254016387014417,0.8650050830037799,5.427484615007415
117,117,6.231425338017289,0.8590150109957904,5.408845683996333
118,118,6.250963733997196,0.8721154170052614,5.403438942012144
119,119,6.1936114259879105,0.8509849609981757,5.363835224008653
120,120,6.148141326993937,0.8512844789947849,5.322910406976007
121,121,6.116665437002666,0.8503891120199114,5.304991740005789
122,122,6.090581197000574,0.8426721950236242,5.28627692401642
123,123,6.0422503629815765,0.8397362839896232,5.272035392001271
124,124,6.026939487986965,0.8354245179798454,5.230900027992902
125,125,6.063414078991627,0.8326990480127279,5.205109826987609
126,126,5.999307541002054,0.8229360650002491,5.1895209930080455
127,127,5.9855620239977725,0.8182599099818617,5.159309718001168
128,128,5.957372564997058,0.8177356019732542,5.122402640001383
129,129,5.938577313005226,0.8219739619817119,5.103846753016114
130,130,5.912071503000334,0.8063845249998849,5.082640167995123
131,131,5.885062137997011,0.8020747910195496,5.0572890199837275
132,132,5.861004581005545,0.7992988220066763,5.040962567989482
133,133,5.840833395981463,0.8735419060103595,5.001663123985054
134,134,5.8783803149999585,0.7921588750032242,4.980611152015626
135,135,5.769461585005047,0.7865084079967346,4.955140206991928
136,136,5.723119795002276,0.7884564870037138,4.93407382798614
137,137,5.691078392992495,0.77381387699279,4.908128705981653
138,138,5.6470311589946505,0.7728723830077797,4.86812529200688
139,139,5.599718193989247,0.7681072340055835,4.91028421302326
140,140,5.553549154981738,0.7633343919878826,4.784021279978333
141,141,5.583540274004918,0.7570309970178641,4.742602336016716
142,142,5.481695206020959,0.7910851209890097,4.714492176979547
143,143,5.4510382389998995,0.750964002974797,4.675124861008953
144,144,5.404765372019028,0.7368221240176354,4.629051149007864
Total,All,1024.9145695359912,142.94681291401503,892.7647075179848
