Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
95,95,20.819547094986774,7.332075483980589,19.054916098015383
96,96,20.73181657900568,7.32481659995392,18.774725866038352
97,97,20.666338250041008,7.264401188935153,18.798509824089706
98,98,20.67214572802186,7.257422321010381,18.793735407991335
99,99,20.531159481965005,7.2377001229906455,18.68047440808732
100,100,20.43000152602326,7.239868656964973,18.464927840977907
101,101,20.354268263094127,7.231275773025118,18.35928909794893
102,102,20.26566100504715,7.267210214980878,18.289439813932404
103,103,20.277352727018297,7.184048568014987,18.207821798045188
104,104,20.135543628945015,7.12611833808478,18.21987672895193
105,105,20.074312494019978,7.1205513189779595,18.041389322956093
106,106,19.970764896948822,7.098730818950571,18.0127160649281
107,107,19.944799254997633,7.051485973992385,17.942517288029194
108,108,19.866967553971335,7.047772482968867,17.861395078944042
109,109,19.81923738704063,7.026587288011797,17.818664786056615
110,110,19.772092574974522,7.014530597021803,17.74243410094641
111,111,19.675314470077865,6.994489645003341,17.670615477953106
112,112,19.57971435599029,7.031192163005471,17.575117052998394
113,113,19.51286956097465,6.945358224096708,17.60414941899944
114,114,19.453102258965373,6.8961533069377765,17.43421492294874
115,115,19.390003840904683,6.8742137079825625,17.337969943066128
116,116,19.314350437023677,6.880589551990852,17.256801670067944
117,117,19.25751092901919,6.840359107009135,17.19182397297118
118,118,19.174003210966475,6.788489361060783,17.11841223598458
119,119,19.06524135300424,6.7809250770369545,17.04303997894749
120,120,19.001287731924094,6.7688230680068955,16.991121920989826
121,121,18.917174933943897,6.8394052180228755,16.851118145044893
122,122,18.896334738004953,6.718512036954053,16.78995597793255
123,123,18.7758284319425,6.673710500006564,16.787514057941735
124,124,18.772215010016225,6.664963937015273,16.664070931030437
125,125,18.586915501044132,6.684119682060555,16.606380342971534
126,126,18.503804387990385,6.632712726015598,16.54253918095492
127,127,18.467020160984248,6.598478400963359,16.462861739913933
128,128,18.384648306062445,6.597784499055706,16.442283147014678
129,129,18.372135440004058,6.542075506993569,16.29726781998761
130,130,18.212549113086425,6.615117336041294,16.27403739700094
131,131,18.12405685603153,6.4860450570704415,16.147743957000785
132,132,18.068691584048793,6.446649318095297,16.05487821099814
133,133,17.977303343010135,6.414634115993977,15.91405191004742
134,134,17.988754480029456,6.4141074399231,15.786614669952542
135,135,17.812623546924442,6.361491153016686,15.707916960003786
136,136,17.697391808964312,6.363898833049461,15.593124851002358
137,137,17.60105571092572,6.303951781010255,15.568049073917791
138,138,17.497602779068984,6.297553999000229,15.49163298192434
139,139,17.42272912489716,6.327705217991024,15.382268569082953
140,140,17.28218026808463,6.223433230887167,15.264868022990413
141,141,17.209241700009443,6.23353579104878,15.295762366964482
142,142,17.07849795196671,6.2038582030218095,15.141495752031915
143,143,16.992501238011755,6.134591741953045,15.043239874998108
144,144,16.91904174699448,6.129218715010211,14.92638378299307
Total,All,3208.4291812869487,1129.7443571490003,2906.2034455679823
