Step,Heads Pruned,Time_Static_Taylor_sec,Time_Static_AttAttr_sec
81,81,5.218770597000912,5.227781162999236
82,82,5.20857627300029,5.2050830209991545
83,83,5.190657470000588,5.196455962999607
84,84,5.238322192000851,5.2210718099995574
85,85,5.151567184999294,5.147029589999875
86,86,5.132465610000509,5.123169761000099
87,87,5.11494623499857,5.111574084001404
88,88,5.095485984000334,5.0847203449993685
89,89,5.090250593999372,5.068246103999627
90,90,5.079463353000392,5.068738718999157
91,91,5.075056769999719,5.0631978349993005
92,92,5.053606568999385,5.020878155000901
93,93,5.016427602000476,5.007030026999928
94,94,5.070876187999602,5.04704982200019
95,95,4.989252702998783,4.972594316999675
96,96,4.970526413000698,4.999300278999726
97,97,4.949261481000576,4.959499511998729
98,98,4.925911529000587,4.946035592000044
99,99,4.906863669999439,4.90116991099967
100,100,4.911497488999885,4.879336171999967
101,101,4.871941985000376,4.860081673999957
102,102,4.857535658999041,4.861176489999707
103,103,4.836192746999586,4.830794519999472
104,104,4.832238851999136,4.805367336000927
105,105,4.880354952001653,4.875697112000125
106,106,4.793761315999291,4.786330293998617
107,107,4.779317599999558,4.77120078400003
108,108,4.766986222999549,4.737894379999489
109,109,4.733929336998699,4.739779396999438
110,110,4.725291827999172,4.713268309000341
111,111,4.69347570500031,4.691848851000032
112,112,4.682011421000425,4.682176189000529
113,113,4.672178250000798,4.65131206300066
114,114,4.6504590539989294,4.648858557000494
115,115,4.695968500000163,4.694441638999706
116,116,4.609181931999046,4.6163179369996215
117,117,4.595245013000749,4.587293521000902
118,118,4.575123163000171,4.579657158001282
119,119,4.570740269999078,4.581399101998613
120,120,4.543270053000015,4.550217490999785
121,121,4.526258600000801,4.528298933999395
122,122,4.510484381000424,4.508403861998886
123,123,4.491527915999541,4.506354408000334
124,124,4.464229219998742,4.486926600999141
125,125,4.547236577998774,4.462292682001134
126,126,4.439452415999767,4.57360957399942
127,127,4.435475297999801,4.427490156998829
128,128,4.416289406999567,4.412720546999481
129,129,4.401354108000305,4.447793373999957
130,130,4.372833523000736,4.419695869999487
131,131,4.362239485000828,4.356154901000991
132,132,4.352630150999175,4.336001577001298
133,133,4.323330609999175,4.312930481000876
134,134,4.296985425000457,4.297185652998451
135,135,4.285045556000114,4.277983766000034
136,136,4.328576715000963,4.324259078999603
137,137,4.240786962000129,4.254589283000314
138,138,4.219477119000658,4.244067788000393
139,139,4.220273405999251,4.218853795000541
140,140,4.189673316001063,4.196881457999552
141,141,4.198287566001454,4.170525247000114
142,142,4.161500381000224,4.150781786000152
143,143,4.139826157999778,4.146986880999975
144,144,4.117288402001577,4.112832107999566
Total,All,767.6368297629997,766.8361787920003
