Step,Heads Pruned,Time_Static_Taylor_sec,Time_Static_AttAttr_sec
101,101,0.2449506430002657,0.2427459770005953
102,102,0.24632019700038654,0.2425268570004846
103,103,0.24179803299921332,0.24334884000018064
104,104,0.23967914800050494,0.24365563099854626
105,105,0.24110291799843253,0.23928894199889328
106,106,0.2365322350015049,0.2366523109994887
107,107,0.23653052999907231,0.23825340799885453
108,108,0.23735201399904327,0.2349909900003695
109,109,0.2321232569993299,0.2352277009995305
110,110,0.2334301709997817,0.2324996840015956
111,111,0.23318815999846265,0.23287956599961035
112,112,0.2294968930000323,0.23433225999906426
113,113,0.22841723400051706,0.23140456299915968
114,114,0.22701512799903867,0.22941726399949403
115,115,0.23404953099998238,0.22718554599850904
116,116,0.22619236200080195,0.22778406699944753
117,117,0.22935708899967722,0.22190898200096854
118,118,0.22621538000021246,0.22552483199979179
119,119,0.22316156300075818,0.21943198699955246
120,120,0.22114786800011643,0.22380568700100412
121,121,0.21863814299831574,0.21823279699856357
122,122,0.21720102700055577,0.21940727999935916
123,123,0.21701403400038544,0.21837929600042116
124,124,0.21711663200039766,0.21587899399855814
125,125,0.21303470600105356,0.21502144199985196
126,126,0.2108911140003329,0.21564653300083592
127,127,0.21095141600017087,0.21211573599975964
128,128,0.21248384600039572,0.20850668899947777
129,129,0.21277490200009197,0.20723848399939016
130,130,0.20525597699997888,0.21209424000153376
131,131,0.28716710099979537,0.30620885000098497
132,132,0.20389187099863193,0.21004524499949184
133,133,0.20251981299952604,0.2009743709986651
134,134,0.20000586999958614,0.2021521679998841
135,135,0.20068044800063944,0.20037646200034942
136,136,0.20235655400028918,0.19912219300022116
137,137,0.20017836300030467,0.19505653600026562
138,138,0.20116736700038018,0.19640606500070135
139,139,0.1953176959996199,0.19575856300070882
140,140,0.19121549600095022,0.19430532299884362
141,141,0.19330421000086062,0.1929598980004812
142,142,0.19251089699901058,0.18951814100000774
143,143,0.18803853099961998,0.18633512199994584
144,144,0.1879707549996965,0.18444173200077785
Total,All,38.85025171600137,38.923273223999786
