Step,Heads Pruned,Time_Static_Taylor_sec,Time_Static_AttAttr_sec
104,104,14.529676018999453,14.555181075000291
105,105,14.398528975998488,14.724201341003209
106,106,14.363970764999976,14.653811442996812
107,107,14.26312786500057,14.384590615998604
108,108,14.204595352999604,14.3651844240012
109,109,14.257734038998024,14.386396128000342
110,110,14.1068140569987,14.274220213002991
111,111,14.048199189001025,14.188158886001474
112,112,14.047448115001316,14.111039080002229
113,113,13.85073000400007,13.943977937000454
114,114,13.91682724400016,14.023836471998948
115,115,13.810285397998086,13.82883351900091
116,116,13.849753206002788,13.840143847002764
117,117,13.785254682999948,13.869551183997828
118,118,13.716297469996789,13.715878875998897
119,119,13.682153104000463,13.67292037399966
120,120,13.698212267001509,13.692590983999253
121,121,13.472249873000692,13.554536559000553
122,122,13.543551293001656,13.50364127300054
123,123,13.485855518003518,13.460042499002157
124,124,13.34842270399895,13.389303571999335
125,125,13.29964732499866,13.4038874259968
126,126,13.257489321000321,13.24238391900144
127,127,13.259069050000107,13.206281922000926
128,128,13.299929917000554,13.26758751899979
129,129,13.129518682999333,13.159316635999858
130,130,13.297410447998118,13.0896186400023
131,131,13.227247604001604,13.084920732002502
132,132,13.099757474999933,12.990605818999029
133,133,13.013219888001913,12.992016154999874
134,134,13.048425070999656,12.899085063996608
135,135,12.826911161999305,12.818657151998195
136,136,12.802034822001588,12.858059561000118
137,137,12.79419361300097,12.73034092799935
138,138,12.667736892999528,12.654141613998945
139,139,12.661087616001168,12.688725056999829
140,140,12.647976877000474,12.56700151199766
141,141,12.614141390997247,12.570836484999745
142,142,12.541046053000173,12.4379967950008
143,143,12.533046638000087,12.367594876999647
144,144,12.387849448001361,12.386265106000792
Total,All,2270.543340117001,2272.7992312470014
